row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mo_2019_542.mzML Peak area,Mo_2019_343.mzML Peak area,Mo_2019_339.mzML Peak area,Mo_2019_342.mzML Peak area,Mo_2019_338.mzML Peak area,Mo_2019_349.mzML Peak area,Mo_2019_348.mzML Peak area,Mo_2019_346.mzML Peak area,Mo_2019_344.mzML Peak area,Mo_2019_345.mzML Peak area,Mo_2019_347.mzML Peak area,Mo_2019_337.mzML Peak area,Mo_2019_325.mzML Peak area,Mo_2019_328.mzML Peak area,Mo_2019_334.mzML Peak area,Mo_2019_341.mzML Peak area,Mo_2019_332.mzML Peak area,Mo_2019_327.mzML Peak area,Mo_2019_333.mzML Peak area,Mo_2019_335.mzML Peak area,Mo_2019_340.mzML Peak area,Mo_2019_329.mzML Peak area,Mo_2019_331.mzML Peak area,Mo_2019_324.mzML Peak area,Mo_2019_336.mzML Peak area,Mo_2019_321.mzML Peak area,Mo_2019_330.mzML Peak area,Mo_2019_326.mzML Peak area,Mo_2019_320.mzML Peak area,Mo_2019_322.mzML Peak area,Mo_2019_543.mzML Peak area,Mo_2019_351.mzML Peak area,Mo_2019_323.mzML Peak area,Mo_2019_350.mzML Peak area,Mo_2019_352.mzML Peak area,Mo_2019_353.mzML Peak area,Unnamed: 46
54,336.32620221597176,11.839958777777774,2.0,,,,,,,99525584.55211896,21753270.117582634,41531126.54337405,24491380.380086146,19942397.001188803,21466682.039377704,133028201.28398634,28576384.904608186,6346749.500320766,32247751.168003496,42693038.88452432,38042710.87599703,10779894.397376822,50849786.03765544,10730787.461236188,53996686.97239468,30166941.91576656,8196031.28438891,41715098.89616882,11238244.41454028,52075041.37294312,6482555.265562872,31200659.66754627,17990115.895687405,10300476.570370387,24006314.58440716,18279792.0679895,9264388.491286838,23565195.61964416,34788038.17977492,2625507.1497445195,6999458.01727669,28463482.739903394,47953994.68597189,9313156.08910596,11611120.63176975,
55,686.504976896079,11.069426638888887,2.0,,,,,,,20097367.768047716,20035134.791434314,16691200.873029318,19996488.7073742,12415286.43811215,15976034.013712348,17487750.783040866,14958435.425371924,16156662.569900207,14319781.849698527,11675542.920071293,15637356.377233878,15080693.530064944,14400846.386182228,15489111.93949346,12455302.92628227,18518530.40112513,15802220.114770858,14970173.34776896,12295315.045831012,14993700.047356054,12632595.298890145,15486802.361467944,16377549.925510924,16287079.604951885,12995815.86085734,21316521.737588186,31457138.04086592,17492563.42836878,13718055.143599218,17273882.046772674,18103048.09699798,19565993.39349921,15369845.34869215,16743597.151130995,21568713.790238306,
56,510.3998768246827,11.116213722222225,2.0,,,,,,,22114554.63090998,29292903.983228594,16405627.409899635,17833678.985153392,11836615.08888287,22444834.433939904,22854345.57734816,20728058.067298174,19864301.004907846,19074696.920036964,16401266.183166126,12539530.278093075,26632578.32858465,18790493.038392253,17786352.565288015,18262779.459245384,15727238.870427033,18201997.40261714,20071413.09016998,24684898.405361146,18669782.84702268,15053081.71798227,15281169.89782758,13716969.947116366,20973663.79050044,22606844.87587591,28818590.16666365,22721949.48295733,28414892.99263909,30342708.88438377,15461421.15475376,31446869.438968875,23845892.90964335,16429426.331305943,22134363.656355392,20114770.864796706,
57,432.2804035610623,3.8873313194444448,2.0,72.0,[M+NH4]+,,2.0,2369;5222,414.2466,52134212.51582405,342961820.26571,2750074931.09504,489124310.9570787,1876581079.8907094,2264344866.031496,2457425073.7024803,5717338335.721835,1382313553.4484322,2551597131.093777,4200226191.588237,1850153634.238834,716037758.2378832,4298311854.188375,1780395707.0124981,5120748943.984062,3646566816.56442,1679264842.5693374,3830040009.3611093,1494078681.5668807,4119183632.6004024,6858924810.4928465,3420393500.4718604,6955105202.22561,5311872957.626415,3430477549.719059,6659013126.17944,741563655.3698334,3007897525.169445,5098500439.215004,1232329411.2728145,1160228747.5075312,4644014306.646911,2706225237.9112873,640997994.1519238,1999388098.3896656,
58,317.0535990397136,10.3725285,2.0,,,,,,,29161413.46210374,31498365.347183034,18193756.032906864,26288374.40322498,20147711.112892274,10189617.568088658,9345551.146555765,16967925.403735187,17382481.54061344,12341280.269510005,15390826.41382396,17089560.68401541,19342491.925836913,14246758.304520724,15299054.051660625,21652182.4739318,10650957.63787878,21740903.873281952,16246508.44783446,20447386.74960425,13945522.950338533,18797810.209576856,7325010.781890851,18209774.78145569,21261850.71593593,18437275.571285836,18998638.596459914,31384454.29914444,24035868.112358004,15789451.070091698,17481775.733721893,26474509.59140857,14305967.117656955,11762410.94793945,15220693.489202613,22041291.80329217,
60,300.2017267015245,2.9692958888888885,2.0,,,,,,,60247846.52532961,346873566.3546831,1708252146.5883398,428259937.5599927,1186893946.394291,1751824744.1193776,1619862567.1273026,3023756363.904805,1326685033.1173587,1579659636.787927,2697820395.1363945,1124479212.0361214,526992873.27798,2331659497.583444,1186930840.2497227,3494366660.435915,2315119661.994127,1443356898.819778,2448782431.8775644,843081105.363283,2511905002.6240373,3612044290.799653,2172307473.666148,4457736253.323521,2401501117.510652,1988262816.0382745,4038011866.569764,586558364.4644054,1642347338.483543,3049000437.1880665,417778672.68964505,814261254.1769588,2881630837.794657,1869588225.4964828,512750978.252941,1378551798.704298,
61,319.05158742268884,10.371501305555554,2.0,,,,,,,27446440.071341105,30503958.83706336,16925369.51254552,26090595.38756769,19364670.81469099,9433803.3691047,9014239.334346287,17478456.707326755,13054770.42338987,11009928.30834902,14704944.642575068,16555013.840648845,19316134.091686785,13853301.739382625,14875924.573435325,23552553.02413141,10430448.848372864,19623087.676231988,16139929.538467392,18969448.160612393,14275814.298853194,18774071.86536747,6793116.499159617,16915186.66423084,19048473.16198891,16860861.436429843,18868930.319588974,31256777.550496656,22465464.079074148,16741634.266931362,17326042.446237512,24400544.16412545,14422870.860153835,11306056.510777332,15020413.183928233,19537727.08725041,
62,614.4838333129883,11.091367666666667,2.0,,,,,,,25175585.741217524,19142552.478281267,27763108.492241453,23302420.15784605,12998996.360278875,29811372.98733903,26059472.593817826,17678385.102001954,20675464.09315691,27680068.69985349,14834733.632385995,17857265.46203747,22528689.643467534,32383499.15382465,29497057.131972916,15827247.06298905,25303335.89465736,20672803.153110605,32641850.37900536,23864683.70879846,23022631.1709241,25648355.78819393,52841244.57419317,18071128.330484804,19715499.06543048,20436984.91502369,31885783.55596608,26877534.663065616,26128383.71947654,32712519.440501064,20919228.466345884,21046403.61909791,19856442.872342866,26127529.80554937,21059449.69274069,16006134.990735484,
63,269.13833491007495,9.54398050833333,2.0,,,,,,,35749695.35221474,20905422.3016238,27905310.430476066,73915907.98215991,23486564.18031514,31332567.97570692,6887801.450276765,28916923.879687887,18956163.61546033,212857107.4925624,81136272.02070075,36904474.00482034,24364685.99935472,29432774.28455231,51299172.56152521,26704195.080311626,262718920.97655103,79258752.79064937,186873783.71849597,73171098.90693574,31713928.317536,161121534.778981,53842816.85860723,38623489.219527625,28301187.11861656,23663835.22483377,28332062.543887,170128249.37711295,11248209.97626778,15928591.48583303,18987940.521615352,34141518.939729065,32304818.44330753,40300019.54886161,20500737.22095645,58198714.26445731,
64,582.2073621527309,11.255475555555556,2.0,,,,,,,19580408.215695936,28030297.11223493,20025130.276569195,30934688.20205255,32338884.24914389,10538593.13187576,32923370.36914576,39923972.39721744,6995116.785029608,20284238.324788246,40209761.39715327,28537364.82022701,14848428.610852735,12099530.826472,3141348.140746293,33259263.68904837,3767843.766914295,5537096.086781187,9155668.02347645,17294701.436551135,30026796.53891201,10322339.433187556,3782047.750902898,9074357.240080714,18234324.15814876,6297594.235985047,10874069.46544944,14022814.306917822,5480308.762417527,6690458.889280047,21279580.28653825,6061565.558612376,4224988.816573782,14798987.786441825,6088261.573187787,15213642.30118628,
65,570.4573822021483,11.104245777777775,2.0,,,,,,,26650065.157593343,22413540.41981604,29346154.087938,32633565.43588745,21312042.634444054,35588049.70371559,39814244.05897403,21939124.69118223,27425540.950308904,33252537.543355353,20110519.35185942,18362042.631003857,35698267.17308842,37031005.97499688,36738918.91687296,24744296.611292545,37362182.31870823,26639013.32588908,38451437.2586788,33153378.71755862,31544532.79398925,29573843.71756339,74759088.01376624,30613960.49098585,23243034.85065489,33394166.612184405,37259364.990320005,33414262.35539543,31757444.10174561,39925591.612478666,30933672.45403729,24853870.784842085,29233736.04870906,29920622.48790339,32518044.85702253,22740728.28057899,
66,310.3105426364475,11.737592777777774,2.0,,,,,,,22858052.35656279,45486108.96812118,38312865.47335279,36766394.84606829,24973553.42271135,192150075.935588,55796122.53008066,25970923.79934721,110182836.23338635,42897874.43377348,23464807.69749991,28204434.83299604,26834957.81421505,41263331.09500253,185750310.13928452,21403849.578561913,39988268.93534353,145584242.73487175,36859438.10628638,54754546.19061669,21264328.297372494,53852431.15956678,30989607.53585289,26349936.32330939,14995061.191104662,24147058.900668874,116586927.43790102,109979140.33111928,60115687.93935561,26404999.86247392,34173544.51236357,168059614.96277568,26665562.06760269,40917184.80670372,100541003.33140908,57684394.37992721,
67,476.3066168891059,4.106478522222221,2.0,80.0,[M+NH4]+,,2.0,3910;7105,458.2728,40263634.38048337,244665209.91108075,2372835633.6845613,391395468.7096384,1720478989.6534731,1967841316.6733816,2048470379.6251426,5307256673.194415,1106275076.2218716,2357661157.899289,3919336571.6798954,1672597908.8412294,539029951.5541704,3463698062.0487194,1549105302.819099,4697978964.802372,3071697615.622533,1448747184.0504475,3182350564.430618,1158802836.8969722,3531647642.531229,6414440677.2947645,2826362691.3914165,6184998335.388751,4184032481.349394,3195711614.205729,5900734155.044514,621190436.5929768,2708679068.9581256,4559992603.402914,1019808065.9382254,978632459.7719724,4240402516.305796,2431635980.0151772,532195292.8385235,1692404044.68265,
70,387.19291093548134,9.6414055,2.0,,,,,,,18882619.157867208,12248961.934364207,14065149.833827404,13003381.533466522,24911086.467035543,36490532.04931241,13343095.02483973,20811539.997662485,13310022.996290715,28044465.86217399,25495480.42974703,12664756.199216073,8554485.986564932,26445237.53623628,27662924.94897913,18019307.66701676,31588133.396537125,10655198.685737764,24722445.914407674,25781072.54781879,14356292.84896429,28880844.70962793,14827617.78442359,11856117.59190465,18713000.28473463,10672002.107222397,26490107.892806243,11202215.024385912,8864860.395426825,7756286.812783885,16112540.01360869,37921448.29902788,11559992.728724275,33448266.18499865,34036149.412733555,36754880.28312196,
71,282.2792421976725,11.264388611111114,2.0,,,,,,,43291069.45729801,104246812.65862246,76159359.29306664,69974415.46099614,75713850.28978996,859988890.9803326,64068966.97825411,66175118.60408182,556631336.6236912,172205780.8260138,26181656.523955554,60022573.06247922,122865799.7817587,86350575.68256855,649103936.8775039,23296909.104794607,139987148.472451,779885630.1402992,80590243.20231417,281439386.37446594,45376585.14310723,291330097.59382695,119584895.93685248,104936993.8017108,40398980.38013607,66804778.15569506,450796334.1318245,596169603.5353452,206178470.1620436,46270283.75058873,148427845.8219431,936697082.9356363,157724658.64753067,102129379.87180866,597924100.9115543,314645320.84694815,
75,438.37901792533165,11.131574111111114,2.0,,,,,,,33511541.23954949,38931291.50458516,32212365.32019391,49029419.93372198,27991578.218832623,44511076.094847865,52861989.9584621,31051504.223175004,39709727.00827133,37542811.67690229,29683984.42423872,27442790.307851236,54178855.92215586,46610087.07097941,44043649.58007123,40293523.57414668,37092017.41702507,50119840.37405995,33246068.39881519,33357618.26672239,42060067.56356977,35146752.53230873,66926278.13810904,31938493.726484753,36231211.98378107,33655428.11412024,44360760.85992019,41738949.74694861,34525909.526310354,191292739.02622047,39608068.81146361,41335739.11335963,37365251.1330917,42857866.20842373,34080667.81337962,30284158.20559808,
77,226.18020502726242,7.431361038888892,2.0,287.0,[M-H2O+H]+,,2.0,302;108,243.1836,25198664.42677219,98127885.06753972,80636531.33819704,65552323.85668889,109932487.94146271,90997569.05951664,98940934.17961018,118525046.1799748,70461971.5074046,123038208.01948848,145305715.70877653,87364634.66273387,80796008.71693577,206966961.30026448,169204758.88621387,73422606.0452966,165164147.3347371,182893293.1215389,334314839.42147005,185626059.81746936,253661209.77431738,390421991.646757,159042870.8618219,329295385.89131343,248167822.0248998,285604460.0679272,191065086.31249467,81086093.41722529,189266754.3271916,316722342.6149719,66764648.43716699,104104524.52494456,214849107.06869224,80776570.31410985,97801013.8497544,83214869.99090225,
78,526.4310548570421,11.11569788888889,2.0,,,,,,,30917701.795841504,43313311.21997195,44192876.30000448,48636863.6876751,36239281.8062531,57097923.37678862,61983337.27616387,39256362.28910361,45156573.12257424,51630837.68285061,40553836.52970921,37624816.66041043,59409991.42882621,59933131.14968222,61015980.27133353,44358464.45329622,62073397.42141581,54605604.27461295,58135326.1127648,58655669.17790287,49087439.26977833,48401089.37719817,104395873.00904532,52314759.77223966,40767037.55929861,53948975.67715936,64031562.21626825,62199635.20279381,52040711.059073,64524263.06077158,45516844.73233997,44236416.69089797,49320096.91384989,46217922.16256171,50077442.79887389,36830650.92009855,
79,482.40522953649355,11.125394138888892,2.0,,,,,,,30118559.14897322,75160190.18574898,74069942.80873667,84303827.34895112,22908155.766332198,93123933.40263706,102423955.71753298,26285366.305340573,84143367.20063746,90097118.39126606,71560792.1636615,23485045.808163706,100912555.99811396,106193402.32411751,27011878.0396992,80599526.25315498,33784720.96612874,100964904.11899032,97982887.88746801,103462509.41768518,82417861.19109477,28139788.12338389,151986867.48724285,29595491.15387892,28548784.928657144,31224019.35248651,27856631.146219,32713048.059073105,91855094.3438436,107321984.11874837,78458268.04951814,73434501.13795514,27835335.80171599,79132225.78578186,94232000.0188439,69323764.54022644,
80,228.1959164338953,8.287350547222221,2.0,,,,,,,86354841.2254067,148037447.56991434,112292544.9815825,109738234.69242486,109058190.03545876,74905064.27765319,110918763.8188712,78097364.8205617,57336026.77610154,113990050.83676656,64616554.69024598,73335878.74504857,96446252.46732008,158307205.52722493,142120265.40848547,89581146.48459378,105543804.36233447,144912621.12156984,288710723.8527718,130046660.57769196,68275206.88546906,311808085.94940716,124442556.84360944,147128689.46320033,139693261.7009102,98645813.41123591,128384562.47819813,48758839.95842719,119227196.85226329,189333611.4916477,85340742.81413142,94429094.37898085,32828449.978395164,121835899.58943716,102969118.92428005,114378543.08089288,
82,432.2595344364327,9.926651047222222,2.0,,,,,,,63924549.38880518,85522624.67555794,85481389.41158928,117446202.97546972,59592002.18868295,1626489.0280039562,2100947.5700991326,1742779.887772588,51200014.0160475,5437046.220620756,821416.1106772722,54266147.12597018,238853565.2480672,3256078.748868618,4681389.226422012,88793393.55936207,1295267.654385215,147660790.4255702,8655263.925356299,1719039.637643424,61540721.50721417,2227792.795707942,510572.9660062542,156415033.81572455,816048.4655572549,121760156.89377557,1145861.1545598477,379035645.6132695,97652087.21287328,147177058.76780468,2351279.352300866,481453.04476105893,116488912.32987924,794156.736160408,1009741.05231003,1811973.1699620727,
83,512.415412902832,10.934058777777775,2.0,,,,,,,24633806.127167955,39723231.10593434,47575451.67227922,38780830.88642098,39442085.21540244,43791126.5264132,49927372.87329631,38703822.5403596,41876331.59930163,51539672.73779716,37684657.54161989,36807347.37097708,48360202.31803671,59701192.83860231,63554067.29054835,43921740.7802534,66361319.19252843,54036955.77556211,63311289.3859881,70976444.90632324,57327964.79109508,44820064.57195354,126985357.27878526,78076311.8288793,45436256.26918578,59685115.27159643,71084037.62307829,65772225.66170885,80648515.3573556,70558034.09970409,47852216.1331249,41755219.608225,54880757.26974595,39658640.98095857,55466032.20698765,41565197.27242924,
85,618.3478546924694,10.479368111111112,2.0,,,,,,,27643293.350352567,8626514.838891596,11349122.346011246,37712306.28482812,10748042.664454715,2396977.951714666,2966973.200953074,4488124.885265733,12232797.805434348,14820977.69188753,2762359.6402955432,1973201.738523758,29664264.16704293,64926392.94673102,46326183.70863228,8675610.574730126,211905075.38178933,118369200.99277896,144621358.21772894,39075590.24063454,4928938.730752576,73928141.09711075,19237064.21323332,28157152.10351977,1365953.8761562582,38055881.22408362,19096518.741253525,201975253.14225897,23686559.8485804,78245305.73989825,7942836.535741792,6573063.980974642,52612137.63079341,1766255.7592766928,5883251.327022086,15970049.005638767,
