"","max_blanks","mean_samples","flag"
"30405_384.3261_10.3057_-1_N/A_NA_no matches_no matches_no matches_no matches",50843.46,13758.0806388889,1
"30406_384.3261_9.8832_-1_N/A_NA_no matches_no matches_no matches_no matches",1063242,428145.081944444,1
"30407_384.3261_9.7529_1374_N/A_NA_no matches_no matches_no matches_no matches",2698016,325198.460833333,1
"30408_384.3262_9.4867_680_N/A_NA_no matches_no matches_no matches_no matches",194664.1,97062.1818611111,1
"30409_384.3262_9.2329_10389_N/A_NA_no matches_no matches_no matches_no matches",90769.33,28813.2109166667,1
"30410_384.3262_9.6636_1374_N/A_NA_no matches_no matches_no matches_no matches",282784.7,128409.924444444,1
"30411_384.3263_8.9306_-1_N/A_NA_no matches_no matches_no matches_no matches",42654.15,9493.06075,1
"30412_384.3263_9.1156_10389_N/A_NA_no matches_no matches_no matches_no matches",37192.84,16544.52125,1
"30414_384.3292_10.9252_5611_N/A_NA_no matches_no matches_no matches_no matches",205006.6,80992.8669444444,1
"30415_384.3293_10.9877_2220_N/A_NA_no matches_no matches_no matches_no matches",301085.8,60007.2530555556,1
"30417_384.3475_11.0479_276_N/A_NA_no matches_no matches_no matches_no matches",33970.06,12205.8316111111,1
"30418_384.3476_11.5001_1435_N/A_NA_no matches_no matches_no matches_no matches",64689.93,22148.8239444444,1
"30419_384.3476_10.8414_-1_N/A_NA_no matches_no matches_no matches_no matches",78864.03,15428.7166944444,1
"30420_384.3626_10.7386_-1_N/A_NA_no matches_no matches_no matches_no matches",57472.48,43416.8433333333,1
"30421_384.3627_10.619_-1_N/A_NA_no matches_no matches_no matches_no matches",252681.2,152565.164166667,1
"30422_384.3628_10.4165_-1_N/A_NA_no matches_no matches_no matches_no matches",3193817,1011691.63027778,1
"30423_384.3628_10.1115_14965_N/A_NA_no matches_no matches_no matches_no matches",2688616,1264994.96388889,1
"30424_384.3628_10.3471_-1_N/A_NA_no matches_no matches_no matches_no matches",9936028,3260580.41111111,1
"30425_384.3629_10.2467_14965_N/A_NA_no matches_no matches_no matches_no matches",5455733,1086861.16388889,1
"30428_384.7332_5.645_-1_N/A_NA_no matches_no matches_no matches_no matches",43455.99,76500.355,1
"30429_384.7515_5.8683_-1_N/A_NA_no matches_no matches_no matches_no matches",2556904,1479425.13333333,1
"30430_384.9163_0.5575_-1_N/A_NA_no matches_no matches_no matches_no matches",4843.233,32.3021111111111,1
"30431_384.9383_0.5664_-1_N/A_NA_no matches_no matches_no matches_no matches",6058.695,9406.4749,1
"30432_385.113_2.5918_1253_N/A_NA_no matches_no matches_no matches_no matches",162877.2,73061.9077777778,1
"30433_385.115_6.6783_3992_N/A_NA_no matches_no matches_no matches_no matches",134441.4,372.1305,1
"30434_385.1277_6.643_3992_N/A_NA_no matches_no matches_no matches_no matches",1510424,14632.9766666667,1
"30435_385.1278_6.7531_3992_N/A_NA_no matches_no matches_no matches_no matches",241643.7,8483.35377777778,1
"30437_385.1485_6.2902_6303_N/A_NA_no matches_no matches_no matches_no matches",492685.7,125715.54,1
"30438_385.1491_6.432_-1_N/A_NA_no matches_no matches_no matches_no matches",36198.96,33023.1933888889,1
"30439_385.1494_6.8786_1150_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",77556.95,31619.17575,1
"30440_385.1494_7.0508_1150_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",28121.71,15442.8374722222,1
"30442_385.1496_5.6738_150_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Terpene glycosides",6507030,109741.073333333,1
"30448_385.1501_5.3488_7731_N/A_NA_no matches_no matches_no matches_no matches",568296.9,131516.646666667,1
"30451_385.1501_5.1749_7731_N/A_NA_no matches_no matches_no matches_no matches",256239,238441.734722222,1
"30459_385.1647_10.121_9723_N/A_NA_no matches_no matches_no matches_no matches",2195.697,1438.21316666667,1
"30470_385.1891_8.7129_1176_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",31356.43,4346.42305555556,1
"30472_385.2008_9.9828_9723_N/A_NA_no matches_no matches_no matches_no matches",60669.29,69514.0213888889,1
"30473_385.2008_9.625_-1_N/A_NA_no matches_no matches_no matches_no matches",45830.5,56639.3101944444,1
"30474_385.2018_10.5062_5236_N/A_NA_no matches_no matches_no matches_no matches",45571.65,31042.0086388889,1
"30476_385.2038_7.1858_-1_Prednisolone 21-acetate_Prednisolone 21-acetate_Organic compounds_Lipids and lipid-like molecules_Steroids and steroid derivatives_Pregnane steroids",2333462,62669.1272222222,1
"30477_385.2038_7.1062_-1_N/A_NA_no matches_no matches_no matches_no matches",2221974,59255.8791666667,1
"30478_385.2041_6.9533_1150_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",119846.7,46380.2111111111,1
"30479_385.2044_6.7924_1150_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",33012.67,57936.5175,1
"30492_385.2066_3.7271_182_N/A_NA_no matches_no matches_no matches_no matches",2436932,127736.601111111,1
"30493_385.2069_2.68_2936_N/A_NA_no matches_no matches_no matches_no matches",4292.519,6576.95125,1
"30494_385.2164_9.1299_10434_Massbank:PR310630 7alpha-Voacangine hydroxyindolenine_Massbank:PR310630 7alpha-Voacangine hydroxyindolenine_Organic compounds_Alkaloids and derivatives_Ibogan-type alkaloids_NA",68758.09,84962.0411111111,1
"30495_385.2222_4.7367_-1_N/A_NA_no matches_no matches_no matches_no matches",1431645,17276.5099722222,1
"30496_385.2222_5.1083_-1_N/A_NA_no matches_no matches_no matches_no matches",8449367,18667.0863611111,1
"30497_385.2222_5.667_-1_N/A_NA_no matches_no matches_no matches_no matches",1215926,33427.7263888889,1
"30498_385.2222_5.3726_7731_N/A_NA_no matches_no matches_no matches_no matches",2140026,30141.7032222222,1
"30499_385.2223_7.4529_1884_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids",36705.09,32068.8110833333,1
"30501_385.2333_5.2006_10125_N/A_NA_no matches_no matches_no matches_no matches",23016.11,5777.32405555556,1
"30502_385.2334_5.2654_10125_N/A_NA_no matches_no matches_no matches_no matches",23016.11,7456.55902777778,1
"30503_385.2384_9.4824_144_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Steroids and steroid derivatives_Androstane steroids",49903.16,75855.1097222222,1
"30504_385.2394_8.7448_-1_17-Phenyltrinorprostaglandin F2.alpha. methyl ester_17-Phenyltrinorprostaglandin F2.alpha. methyl ester_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Eicosanoids",93209.91,41277.2080555556,1
"30505_385.24_8.1132_144_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Steroids and steroid derivatives_Androstane steroids",96949.8,40425.3825,1
"30506_385.2404_7.6257_144_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Steroids and steroid derivatives_Androstane steroids",84867.49,46170.9180555556,1
"30507_385.2406_6.8897_-1_N/A_NA_no matches_no matches_no matches_no matches",38366.5,25124.8841666667,1
"30512_385.2508_6.0005_83_N/A_NA_no matches_no matches_no matches_no matches",451687.1,141281.909166667,1
"30513_385.2579_10.5875_229_N/A_NA_no matches_no matches_no matches_no matches",39416.8,12699.5282777778,1
"30515_385.2586_7.5658_4144_N/A_NA_no matches_no matches_no matches_no matches",33769.65,29578.4576944444,1
"30516_385.2587_7.6798_4144_N/A_NA_no matches_no matches_no matches_no matches",52354.7,37306.4556111111,1
"30517_385.2679_6.2826_-1_N/A_NA_no matches_no matches_no matches_no matches",902245.3,9043.91211111111,1
"30518_385.2688_6.4277_3914_N/A_NA_no matches_no matches_no matches_no matches",106712.8,4936.33955555556,1
"30519_385.2698_6.6834_3914_N/A_NA_no matches_no matches_no matches_no matches",8115.579,532.780611111111,1
"30520_385.2812_3.7099_3739_N/A_NA_no matches_no matches_no matches_no matches",2173.473,190.696583333333,1
"30521_385.293_10.9293_-1_Oleoyl oxazolopyridine_Oleoyl oxazolopyridine_Organic compounds_Organoheterocyclic compounds_Oxazolopyridines_NA",3364428,13329.68525,1
"30522_385.2938_9.4329_-1_N/A_NA_no matches_no matches_no matches_no matches",3790.685,1864.71891666667,1
"30523_385.3061_8.9377_9607_N/A_NA_no matches_no matches_no matches_no matches",21484.32,1074.44080555556,1
"30524_385.3062_9.2296_9607_N/A_NA_no matches_no matches_no matches_no matches",20040.35,8250.42925,1
"30527_385.3071_9.4226_-1_N/A_NA_no matches_no matches_no matches_no matches",22113.46,7563.99819444444,1
"30531_385.3176_3.7225_182_N/A_NA_no matches_no matches_no matches_no matches",4849130,433520.751416667,1
"30533_385.3176_3.9618_10677_N/A_NA_no matches_no matches_no matches_no matches",1240170,553.931444444444,1
"30534_385.3176_3.3995_1441_N/A_NA_no matches_no matches_no matches_no matches",425934.8,17135.20125,1
"30535_385.318_0.6847_1441_N/A_NA_no matches_no matches_no matches_no matches",122932.8,1692.21641666667,1
"30536_385.3423_9.635_458_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",13380.78,19017.2823611111,1
"30537_385.3426_10.1976_-1_N/A_NA_no matches_no matches_no matches_no matches",49588.65,2407.72586111111,1
"30539_385.3788_10.2924_458_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",107005.9,42879.4227777778,1
"30540_385.7411_4.7838_-1_N/A_NA_no matches_no matches_no matches_no matches",53682.54,22518.8801388889,1
"30550_386.1189_8.8355_9973_N/A_NA_no matches_no matches_no matches_no matches",43452.21,2448.40569444444,1
"30573_386.1449_2.3558_1253_N/A_NA_no matches_no matches_no matches_no matches",245697.2,161807.249166667,1
"30574_386.1459_5.3455_3570_N/A_NA_no matches_no matches_no matches_no matches",59289.03,2007.70833333333,1
"30575_386.1461_5.8918_3570_N/A_NA_no matches_no matches_no matches_no matches",9060.353,1146.74252777778,1
"30576_386.1468_6.2437_3570_N/A_NA_no matches_no matches_no matches_no matches",86512.55,13331.7687777778,1
"30577_386.1471_5.6812_3570_N/A_NA_no matches_no matches_no matches_no matches",638228.2,2306.47538888889,1
"30586_386.181_7.9077_-1_N/A_NA_no matches_no matches_no matches_no matches",14920.47,18350.2720555556,1
"30599_386.1812_8.2916_-1_N/A_NA_no matches_no matches_no matches_no matches",13723.2,12930.8963055556,1
"30609_386.1813_9.1155_-1_N/A_NA_no matches_no matches_no matches_no matches",13710.53,18057.8776111111,1
"30612_386.202_3.7222_11619_N/A_NA_no matches_no matches_no matches_no matches",574588.1,70033.9075,1
"30613_386.2021_3.7869_5233_N/A_NA_no matches_no matches_no matches_no matches",249541.1,61227.8930555556,1
"30614_386.2021_4.1821_232_N/A_NA_no matches_no matches_no matches_no matches",1966737,624913.281388889,1
"30615_386.2022_4.2565_1196_N/A_NA_no matches_no matches_no matches_no matches",2339088,1589883.06303889,1
"30616_386.2022_3.5207_11619_N/A_NA_no matches_no matches_no matches_no matches",131085.2,40578.6393055556,1
"30617_386.2062_9.4703_3694_N/A_NA_no matches_no matches_no matches_no matches",11081.05,2743.61555555556,1
"30618_386.2062_8.2027_988_N/A_NA_no matches_no matches_no matches_no matches",203909,8614.15469444445,1
"30621_386.2174_7.2208_-1_N/A_NA_no matches_no matches_no matches_no matches",120772.4,144160.108333333,1
"30622_386.2174_7.0601_4800_N/A_NA_no matches_no matches_no matches_no matches",167713,156075.309444444,1
"30623_386.2175_8.6971_2181_N/A_NA_no matches_no matches_no matches_no matches",23475.02,35943.3894722222,1
"30633_386.2175_6.3017_478_N/A_NA_no matches_no matches_no matches_no matches",175470.5,278442.081944444,1
"30644_386.2301_3.9604_2390_N/A_NA_no matches_no matches_no matches_no matches",4644.49,0,1
"30645_386.2304_3.8188_2390_N/A_NA_no matches_no matches_no matches_no matches",4644.49,1241.37391666667,1
"30646_386.2305_4.1925_7487_N/A_NA_no matches_no matches_no matches_no matches",13648.15,1360.30147222222,1
"30647_386.2308_4.6812_1514_N/A_NA_no matches_no matches_no matches_no matches",4404.112,1290.28591666667,1
"30651_386.2324_9.4748_5393_N/A_NA_no matches_no matches_no matches_no matches",6082.773,4254.03255555556,1
"30652_386.2326_9.9042_-1_N/A_NA_no matches_no matches_no matches_no matches",12418.68,6929.15027777778,1
"30653_386.2326_10.0833_10502_N/A_NA_no matches_no matches_no matches_no matches",9833.905,6358.06625,1
"30654_386.2326_10.3627_4878_N/A_NA_no matches_no matches_no matches_no matches",15303.71,14202.1044444444,1
"30656_386.2328_10.2245_4878_N/A_NA_no matches_no matches_no matches_no matches",14076.45,8076.76427777778,1
"30657_386.2328_9.7191_-1_N/A_NA_no matches_no matches_no matches_no matches",144630.3,4171.15897222222,1
"30662_386.238_4.9462_11388_N/A_NA_no matches_no matches_no matches_no matches",879938.2,82819.1927083333,1
"30663_386.2384_3.9043_-1_N/A_NA_no matches_no matches_no matches_no matches",319823.9,44621.8793333333,1
"30664_386.2385_4.0752_232_N/A_NA_no matches_no matches_no matches_no matches",535830.6,165186.667777778,1
"30665_386.2385_4.6332_-1_N/A_NA_no matches_no matches_no matches_no matches",458370.1,215943.925277778,1
"30666_386.2385_5.122_11388_N/A_NA_no matches_no matches_no matches_no matches",2397280,878334.236222222,1
"30667_386.2386_4.2357_-1_N/A_NA_no matches_no matches_no matches_no matches",807956.3,157738.031944444,1
"30668_386.2387_4.3715_232_N/A_NA_no matches_no matches_no matches_no matches",2067032,817471.380861111,1
"30669_386.2387_3.348_10395_N/A_NA_no matches_no matches_no matches_no matches",5049967,326660.627777778,1
"30670_386.2387_3.4042_10395_N/A_NA_no matches_no matches_no matches_no matches",5602248,548646.131016667,1
"30671_386.2387_4.4439_6709_N/A_NA_no matches_no matches_no matches_no matches",1137004,288775.474166667,1
"30672_386.2537_8.0016_-1_N/A_NA_no matches_no matches_no matches_no matches",106213,39472.4744444444,1
"30673_386.2537_9.7382_-1_N/A_NA_no matches_no matches_no matches_no matches",141848.5,43289.3261111111,1
"30674_386.2538_7.2965_1615_N/A_NA_no matches_no matches_no matches_no matches",144488.3,57178.8627777778,1
"30675_386.2538_9.5932_5393_N/A_NA_no matches_no matches_no matches_no matches",49180.14,39264.2910833333,1
"30676_386.2538_7.1545_478_N/A_NA_no matches_no matches_no matches_no matches",64034.66,58078.0091666667,1
"30677_386.2538_7.5367_1615_N/A_NA_no matches_no matches_no matches_no matches",136604.6,84154.8961111111,1
"30678_386.2538_8.3421_16135_N/A_NA_no matches_no matches_no matches_no matches",167014.4,108548.235277778,1
"30679_386.2538_9.9712_-1_N/A_NA_no matches_no matches_no matches_no matches",95180.62,41042.58015,1
"30680_386.2538_9.4082_6385_N/A_NA_no matches_no matches_no matches_no matches",170593.4,94270.1280555556,1
"30681_386.2538_6.4884_478_N/A_NA_no matches_no matches_no matches_no matches",220006,54544.5519444444,1
"30682_386.2538_6.6526_478_N/A_NA_no matches_no matches_no matches_no matches",75428.17,49235.3,1
"30683_386.2538_6.8719_-1_N/A_NA_no matches_no matches_no matches_no matches",88103.94,61535.8688888889,1
"30684_386.2538_6.9494_478_N/A_NA_no matches_no matches_no matches_no matches",63317.06,61287.4236111111,1
"30685_386.2538_9.2418_6385_N/A_NA_no matches_no matches_no matches_no matches",166865.9,48420.1613888889,1
"30686_386.2538_8.5823_16135_N/A_NA_no matches_no matches_no matches_no matches",92207.65,51363.89,1
"30687_386.2538_6.3067_478_N/A_NA_no matches_no matches_no matches_no matches",38556.44,50030.9775,1
"30688_386.2538_10.3279_4878_N/A_NA_no matches_no matches_no matches_no matches",30613.94,22105.7283333333,1
"30689_386.2539_8.7385_380_N/A_NA_no matches_no matches_no matches_no matches",32718.87,44098.8847222222,1
"30690_386.2539_10.1508_-1_N/A_NA_no matches_no matches_no matches_no matches",131407,37261.9100277778,1
"30691_386.2539_5.9569_478_N/A_NA_no matches_no matches_no matches_no matches",246511.7,59323.965,1
"30692_386.2539_8.9322_380_N/A_NA_no matches_no matches_no matches_no matches",21401130,1741030.225,1
"30693_386.2539_10.21_-1_N/A_NA_no matches_no matches_no matches_no matches",53599.57,32938.4375,1
"30694_386.254_5.8426_478_N/A_NA_no matches_no matches_no matches_no matches",550162.2,73912.1338888889,1
"30695_386.2543_5.5447_6153_N/A_NA_no matches_no matches_no matches_no matches",412301,815107.087222222,1
"30696_386.2545_5.3428_6153_N/A_NA_no matches_no matches_no matches_no matches",445240,95488.8936111111,1
"30697_386.2649_4.8021_2197_N/A_NA_no matches_no matches_no matches_no matches",360617,27941.3373888889,1
"30698_386.2653_4.5773_2197_N/A_NA_no matches_no matches_no matches_no matches",31374.6,4706.74877777778,1
"30699_386.2654_4.3783_1476_N/A_NA_no matches_no matches_no matches_no matches",12788.59,562.019888888889,1
"30700_386.2656_4.1943_7487_N/A_NA_no matches_no matches_no matches_no matches",3842.581,89.7704166666667,1
"30703_386.27_10.9039_4306_N/A_NA_no matches_no matches_no matches_no matches",22249.88,22253.1684722222,1
"30704_386.2701_10.2415_-1_N/A_NA_no matches_no matches_no matches_no matches",85593.11,5319.51794444444,1
"30705_386.2702_10.6833_4306_N/A_NA_no matches_no matches_no matches_no matches",45046.57,13397.0958055556,1
"30706_386.2703_10.4385_18485_N/A_NA_no matches_no matches_no matches_no matches",52963.61,10321.9289444444,1
"30707_386.2705_10.3763_4878_N/A_NA_no matches_no matches_no matches_no matches",45342.49,10997.3065,1
"30708_386.2706_10.7982_4306_N/A_NA_no matches_no matches_no matches_no matches",32490.65,18254.8998333333,1
"30709_386.2749_5.131_-1_N/A_NA_no matches_no matches_no matches_no matches",181159.5,17223.8857222222,1
"30710_386.2749_5.4278_737_N/A_NA_no matches_no matches_no matches_no matches",126780.9,125240.913805556,1
