row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mo_2019_542.mzML Peak area,Mo_2019_343.mzML Peak area,Mo_2019_339.mzML Peak area,Mo_2019_342.mzML Peak area,Mo_2019_338.mzML Peak area,Mo_2019_349.mzML Peak area,Mo_2019_348.mzML Peak area,Mo_2019_346.mzML Peak area,Mo_2019_344.mzML Peak area,Mo_2019_345.mzML Peak area,Mo_2019_347.mzML Peak area,Mo_2019_337.mzML Peak area,Mo_2019_325.mzML Peak area,Mo_2019_328.mzML Peak area,Mo_2019_334.mzML Peak area,Mo_2019_341.mzML Peak area,Mo_2019_332.mzML Peak area,Mo_2019_327.mzML Peak area,Mo_2019_333.mzML Peak area,Mo_2019_335.mzML Peak area,Mo_2019_340.mzML Peak area,Mo_2019_329.mzML Peak area,Mo_2019_331.mzML Peak area,Mo_2019_324.mzML Peak area,Mo_2019_336.mzML Peak area,Mo_2019_321.mzML Peak area,Mo_2019_330.mzML Peak area,Mo_2019_326.mzML Peak area,Mo_2019_320.mzML Peak area,Mo_2019_322.mzML Peak area,Mo_2019_543.mzML Peak area,Mo_2019_351.mzML Peak area,Mo_2019_323.mzML Peak area,Mo_2019_350.mzML Peak area,Mo_2019_352.mzML Peak area,Mo_2019_353.mzML Peak area,
49,453.3436097039117,4.654592113888888,,,,,36,,,,,,,,4.869790130871842E7,1.2711273746620872E9,2.4825158549427956E10,1.5207849684064555E9,2.211103064229718E10,2.28373522601579E9,7.298006169934093E9,9.836570674427801E9,3.580128101542962E9,1.6767160448855907E10,1.984396159775021E10,2.503023360196302E10,1.509584779785273E9,1.9133899200096325E10,2.077655030785291E9,2.4693922959416634E10,2.3981722659045997E9,3.389448963581635E9,2.9493962007722106E9,1.751917328818607E9,1.9674236214589375E10,1.0073902138781084E10,8.14508040046471E9,2.4170064188861965E10,4.693532485317629E9,2.2350112699510662E10,2.144591735413722E10,1.4851656633621569E9,2.3412844979010677E10,2.8706450634849533E10,1.4999889973106998E8,2.0261898978752592E9,1.7575161787644432E10,2.6667006057747455E9,1.586243976519248E9,4.362032028588856E9,
50,446.2750061882867,9.608677483333334,,,,,36,,,,,,,,6.039593377691966E7,2.374208503639277E9,2.1008689723582103E9,2.702601658910268E9,1.961267107785346E9,7.980618347687702E7,1.1280684007898964E7,1.1674444208197187E8,1.8512183821025953E9,1.4309477253001583E8,1.0537879577233373E8,1.77211469814281E9,3.304300167037282E9,6.1402945865493834E7,1.5648803730289636E7,2.1417476276299834E9,2.7967905813517302E7,1.8684761063693893E9,2.2541081865769885E7,5.911464993940365E7,1.3400604699708557E9,2.2861045325332362E7,5954073.523412648,2.0095118034292693E9,1.893990377564013E7,1.7571005873928246E9,7.687159328009787E7,3.158626277384839E9,1.7878618065917492E9,1.7398765197747521E9,1.410679168820541E7,1.9071463653061152E8,1.128436569934104E9,1.4995053081390563E8,1.492289710572273E8,1.8029595484186852E8,
51,518.2955915178571,10.297873399999999,,,,,35,,,,,,,,4.839297599146865E7,5312105.747253757,7788391.542032876,6.066387860514623E7,1.6424731720397688E7,3832127.3969025384,5408046.737535441,9395981.805436058,1.968140314299897E7,3.4454903838786334E7,8851017.208550649,0,3.823495213893214E7,8.846678064497167E7,7.664868162481342E7,4503331.229797449,3.8870026944591516E8,2.09054238275068E8,2.2402528480697656E8,8.492120242126937E7,5969319.895477162,1.7261293684284785E8,4.3006607374373674E7,3.906009626192905E7,4909452.308871139,4.348912845701975E7,2.1943999330985706E7,3.87533817073323E8,3.0277443070843544E7,8.430411743808675E7,2.2070160724862855E7,1.0172338808057778E7,8.332731434842648E7,2146584.579925342,7417734.087135471,3.726880487289081E7,
52,347.08279355367023,10.907384791666667,,,,,24,,,,,,,,6.840327181952186E7,5.096073090142092E7,3.43090913634475E7,4.5937856783654675E7,3.8056058763673894E7,1.934493884571809E7,1.5649889297887798E7,1.9260333413425937E7,2.673733875219835E7,0,2.6963597887442373E7,3.1060070364257567E7,3.677935255888674E7,2.9448749562678847E7,0,4.063120261222161E7,0,0,0,0,0,1.903606747521336E7,2.018423818304583E7,3.0567088709095147E7,0,0,0,5.675056633984674E7,3.750067146643221E7,0,2.8935748009777483E7,4.039077291814999E7,0,2.6038718193434425E7,1.5915135560323741E7,3.7380803717752665E7,
53,345.08489285982574,10.908567115384615,,,,,26,,,,,,,,7.055515072358559E7,5.348865703388256E7,3.623763269150783E7,4.697267086574335E7,3.859795225501955E7,1.9439648921815418E7,1.6809743753495228E7,3.113398141901635E7,2.9362248487498056E7,0,2.78684423556722E7,3.2828840033390317E7,3.8844417118592456E7,3.1065106347050488E7,0,4.333144047820767E7,0,3.464146288610256E7,2.931156883816199E7,0,0,3.0653935996943057E7,1.3883884495485527E7,3.0437112443403106E7,0,0,3.6808720390947305E7,0,3.824593132376957E7,0,2.93439329720184E7,4.010140510878732E7,0,1.6738155575232044E7,2.8439862298146557E7,3.9794651558964334E7,
54,336.3262000806404,11.839477454545456,,,,,33,,,,,,,,9.952558455211896E7,2.1753270117582634E7,4.1531126543374054E7,2.4491380380086146E7,1.9942397001188803E7,2.1466682039377704E7,1.3302820128398634E8,2.8576384904608183E7,6346749.500320766,3.2247751168003496E7,4.2693038884524316E7,3.804271087599703E7,1.0779894397376822E7,5.084978603765544E7,1.0730787461236188E7,5.3996686972394675E7,0,8196031.28438891,4.171509889616882E7,1.123824441454028E7,5.207504137294312E7,6482555.2655628715,3.120065966754627E7,1.7990115895687405E7,0,2.400631458440716E7,1.82797920679895E7,9264388.491286838,0,3.478803817977492E7,2625507.1497445195,6999458.01727669,2.8463482739903394E7,4.795399468597189E7,9313156.08910596,1.161112063176975E7,
55,686.5049922548492,11.069187344827583,,,,,29,,,,,,,,2.0097367768047713E7,2.0035134791434314E7,1.6691200873029318E7,1.99964887073742E7,0,1.5976034013712348E7,1.7487750783040863E7,1.4958435425371926E7,1.6156662569900207E7,0,1.1675542920071293E7,1.5637356377233878E7,1.5080693530064944E7,1.4400846386182228E7,1.548911193949346E7,1.245530292628227E7,0,0,1.497017334776896E7,1.2295315045831013E7,0,0,1.5486802361467943E7,1.6377549925510926E7,1.6287079604951883E7,1.2995815860857341E7,2.1316521737588182E7,3.1457138040865917E7,1.749256342836878E7,1.3718055143599218E7,1.7273882046772677E7,1.810304809699798E7,1.956599339349921E7,1.536984534869215E7,1.6743597151130995E7,0,
56,510.39990286991514,11.116467689655178,,,,,29,,,,,,,,2.211455463090998E7,2.9292903983228594E7,0,1.7833678985153392E7,1.183661508888287E7,0,2.2854345577348158E7,2.0728058067298174E7,0,1.9074696920036964E7,1.6401266183166126E7,0,2.663257832858465E7,0,0,1.8262779459245384E7,1.5727238870427033E7,1.820199740261714E7,0,2.4684898405361142E7,1.8669782847022682E7,1.505308171798227E7,1.528116989782758E7,1.3716969947116366E7,2.0973663790500436E7,2.260684487587591E7,2.881859016666365E7,2.2721949482957326E7,2.8414892992639095E7,3.034270888438377E7,1.5461421154753761E7,3.1446869438968875E7,2.384589290964335E7,1.6429426331305942E7,2.2134363656355392E7,2.0114770864796706E7,
57,432.28040356106226,3.8873313194444443,,,,,36,,,,,,,,5.213421251582405E7,3.4296182026571E8,2.75007493109504E9,4.891243109570787E8,1.8765810798907094E9,2.264344866031496E9,2.4574250737024803E9,5.717338335721835E9,1.3823135534484322E9,2.5515971310937777E9,4.2002261915882373E9,1.850153634238834E9,7.160377582378833E8,4.2983118541883745E9,1.7803957070124981E9,5.120748943984062E9,3.6465668165644197E9,1.6792648425693371E9,3.830040009361109E9,1.4940786815668807E9,4.119183632600402E9,6.858924810492847E9,3.4203935004718604E9,6.95510520222561E9,5.311872957626415E9,3.430477549719059E9,6.65901312617944E9,7.415636553698334E8,3.007897525169445E9,5.098500439215004E9,1.2323294112728145E9,1.160228747507531E9,4.644014306646911E9,2.7062252379112873E9,6.409979941519239E8,1.9993880983896656E9,
58,317.05359903971356,10.372528500000001,,,,,36,,,,,,,,2.916141346210374E7,3.1498365347183034E7,1.8193756032906864E7,2.628837440322498E7,2.0147711112892274E7,1.0189617568088658E7,9345551.146555765,1.6967925403735187E7,1.738248154061344E7,1.2341280269510005E7,1.539082641382396E7,1.708956068401541E7,1.9342491925836913E7,1.4246758304520724E7,1.5299054051660625E7,2.16521824739318E7,1.0650957637878781E7,2.1740903873281952E7,1.624650844783446E7,2.0447386749604255E7,1.3945522950338531E7,1.8797810209576856E7,7325010.781890851,1.820977478145569E7,2.126185071593593E7,1.8437275571285833E7,1.8998638596459914E7,3.138445429914444E7,2.4035868112358004E7,1.5789451070091698E7,1.7481775733721897E7,2.647450959140857E7,1.4305967117656957E7,1.176241094793945E7,1.5220693489202613E7,2.204129180329217E7,
60,300.20172670152454,2.9692958888888885,,,,,36,,,,,,,,6.0247846525329605E7,3.468735663546831E8,1.7082521465883398E9,4.282599375599927E8,1.1868939463942907E9,1.7518247441193776E9,1.6198625671273026E9,3.0237563639048047E9,1.3266850331173584E9,1.579659636787927E9,2.6978203951363945E9,1.1244792120361214E9,5.2699287327797997E8,2.3316594975834436E9,1.1869308402497227E9,3.494366660435915E9,2.3151196619941263E9,1.443356898819778E9,2.4487824318775644E9,8.43081105363283E8,2.5119050026240377E9,3.6120442907996535E9,2.1723074736661477E9,4.457736253323521E9,2.4015011175106516E9,1.9882628160382743E9,4.038011866569764E9,5.865583644644055E8,1.642347338483543E9,3.0490004371880665E9,4.1777867268964505E8,8.142612541769587E8,2.8816308377946577E9,1.869588225496483E9,5.12750978252941E8,1.378551798704298E9,
61,319.0515874226888,10.371501305555554,,,,,36,,,,,,,,2.7446440071341105E7,3.0503958837063357E7,1.692536951254552E7,2.6090595387567688E7,1.936467081469099E7,9433803.3691047,9014239.334346287,1.7478456707326755E7,1.305477042338987E7,1.100992830834902E7,1.4704944642575068E7,1.6555013840648845E7,1.9316134091686785E7,1.3853301739382623E7,1.4875924573435323E7,2.3552553024131406E7,1.0430448848372864E7,1.9623087676231988E7,1.6139929538467392E7,1.8969448160612393E7,1.4275814298853194E7,1.877407186536747E7,6793116.499159618,1.691518666423084E7,1.904847316198891E7,1.6860861436429843E7,1.8868930319588974E7,3.1256777550496656E7,2.2465464079074148E7,1.6741634266931362E7,1.7326042446237512E7,2.440054416412545E7,1.4422870860153835E7,1.1306056510777332E7,1.5020413183928233E7,1.9537727087250415E7,
62,614.4838333129883,11.091367666666665,,,,,36,,,,,,,,2.5175585741217524E7,1.9142552478281267E7,2.7763108492241457E7,2.330242015784605E7,1.2998996360278875E7,2.9811372987339027E7,2.6059472593817823E7,1.7678385102001954E7,2.067546409315691E7,2.7680068699853495E7,1.4834733632385995E7,1.785726546203747E7,2.2528689643467538E7,3.2383499153824646E7,2.9497057131972913E7,1.582724706298905E7,2.530333589465736E7,2.0672803153110605E7,3.2641850379005358E7,2.386468370879846E7,2.30226311709241E7,2.5648355788193926E7,5.2841244574193165E7,1.80711283304848E7,1.971549906543048E7,2.0436984915023692E7,3.1885783555966076E7,2.6877534663065616E7,2.612838371947654E7,3.2712519440501064E7,2.0919228466345884E7,2.104640361909791E7,1.9856442872342862E7,2.612752980554937E7,2.105944969274069E7,1.6006134990735484E7,
63,269.1383374895368,9.54398583142857,,,,,35,,,,,,,,3.574969535221474E7,2.09054223016238E7,2.7905310430476066E7,7.391590798215991E7,2.348656418031514E7,3.1332567975706916E7,0,2.8916923879687883E7,1.895616361546033E7,2.128571074925624E8,8.113627202070075E7,3.690447400482034E7,2.4364685999354716E7,2.943277428455231E7,5.129917256152521E7,2.6704195080311622E7,2.6271892097655106E8,7.925875279064937E7,1.8687378371849594E8,7.317109890693574E7,3.1713928317536E7,1.61121534778981E8,5.384281685860723E7,3.8623489219527625E7,2.8301187118616562E7,2.3663835224833768E7,2.8332062543886997E7,1.7012824937711295E8,1.1248209976267781E7,1.592859148583303E7,1.8987940521615352E7,3.4141518939729065E7,3.2304818443307526E7,4.030001954886161E7,2.0500737220956452E7,5.819871426445731E7,
64,582.2073681640625,11.255399,,,,,25,,,,,,,,1.9580408215695936E7,2.803029711223493E7,2.0025130276569195E7,3.093468820205255E7,3.2338884249143887E7,0,3.292337036914576E7,3.992397239721744E7,6995116.785029608,2.0284238324788243E7,4.0209761397153266E7,2.853736482022701E7,1.4848428610852735E7,0,0,3.3259263689048372E7,0,5537096.086781187,9155668.02347645,1.7294701436551135E7,3.0026796538912006E7,0,0,9074357.240080714,1.8234324158148758E7,0,1.087406946544944E7,1.4022814306917822E7,0,0,2.127958028653825E7,6061565.5586123755,0,1.4798987786441825E7,0,1.521364230118628E7,
65,570.4573822021484,11.104245777777777,,,,,36,,,,,,,,2.6650065157593343E7,2.2413540419816036E7,2.9346154087938E7,3.263356543588745E7,2.1312042634444054E7,3.558804970371559E7,3.981424405897403E7,2.193912469118223E7,2.7425540950308904E7,3.3252537543355353E7,2.011051935185942E7,1.8362042631003857E7,3.569826717308842E7,3.703100597499688E7,3.673891891687296E7,2.4744296611292545E7,3.7362182318708226E7,2.663901332588908E7,3.8451437258678794E7,3.315337871755862E7,3.1544532793989252E7,2.9573843717563387E7,7.475908801376624E7,3.0613960490985848E7,2.324303485065489E7,3.3394166612184405E7,3.725936499032E7,3.341426235539543E7,3.175744410174561E7,3.9925591612478666E7,3.0933672454037286E7,2.4853870784842085E7,2.923373604870906E7,2.992062248790339E7,3.2518044857022528E7,2.274072828057899E7,
66,310.3105426364475,11.737592777777776,,,,,36,,,,,,,,2.285805235656279E7,4.548610896812118E7,3.831286547335279E7,3.676639484606829E7,2.497355342271135E7,1.92150075935588E8,5.5796122530080654E7,2.597092379934721E7,1.1018283623338637E8,4.289787443377348E7,2.346480769749991E7,2.8204434832996037E7,2.683495781421505E7,4.1263331095002525E7,1.8575031013928455E8,2.1403849578561913E7,3.998826893534353E7,1.4558424273487175E8,3.685943810628638E7,5.475454619061669E7,2.1264328297372494E7,5.3852431159566775E7,3.098960753585289E7,2.634993632330939E7,1.4995061191104662E7,2.4147058900668874E7,1.1658692743790102E8,1.0997914033111928E8,6.011568793935561E7,2.640499986247392E7,3.417354451236357E7,1.680596149627757E8,2.666556206760269E7,4.091718480670372E7,1.0054100333140907E8,5.768439437992721E7,
67,476.3066168891059,4.106478522222222,,,,,36,,,,,,,,4.026363438048337E7,2.4466520991108075E8,2.3728356336845617E9,3.9139546870963836E8,1.7204789896534731E9,1.9678413166733818E9,2.0484703796251426E9,5.307256673194415E9,1.1062750762218716E9,2.357661157899289E9,3.919336571679895E9,1.6725979088412294E9,5.390299515541703E8,3.4636980620487194E9,1.549105302819099E9,4.697978964802372E9,3.071697615622533E9,1.4487471840504475E9,3.182350564430618E9,1.1588028368969722E9,3.531647642531229E9,6.414440677294765E9,2.8263626913914165E9,6.184998335388751E9,4.1840324813493934E9,3.1957116142057295E9,5.900734155044513E9,6.211904365929767E8,2.7086790689581256E9,4.559992603402914E9,1.0198080659382254E9,9.786324597719725E8,4.240402516305796E9,2.4316359800151777E9,5.321952928385235E8,1.6924040446826499E9,
70,387.19290685653687,9.641248365625001,,,,,32,,,,,,,,1.8882619157867208E7,1.2248961934364207E7,1.4065149833827404E7,1.3003381533466522E7,2.4911086467035543E7,3.649053204931241E7,1.334309502483973E7,2.0811539997662485E7,1.3310022996290714E7,2.804446586217399E7,2.549548042974703E7,0,0,2.644523753623628E7,0,1.801930766701676E7,3.1588133396537125E7,1.0655198685737764E7,2.4722445914407674E7,2.5781072547818787E7,1.435629284896429E7,2.888084470962793E7,1.482761778442359E7,0,1.871300028473463E7,1.0672002107222397E7,2.6490107892806243E7,1.1202215024385912E7,8864860.395426825,7756286.812783885,1.611254001360869E7,3.792144829902788E7,1.1559992728724275E7,3.344826618499865E7,3.4036149412733555E7,3.675488028312196E7,
71,282.27924219767254,11.264388611111112,,,,,36,,,,,,,,4.329106945729801E7,1.0424681265862246E8,7.615935929306664E7,6.997441546099614E7,7.571385028978996E7,8.599888909803326E8,6.406896697825411E7,6.6175118604081824E7,5.566313366236912E8,1.722057808260138E8,2.6181656523955554E7,6.002257306247922E7,1.228657997817587E8,8.635057568256855E7,6.491039368775039E8,2.3296909104794603E7,1.39987148472451E8,7.798856301402993E8,8.059024320231417E7,2.814393863744659E8,4.537658514310723E7,2.9133009759382695E8,1.1958489593685248E8,1.0493699380171081E8,4.039898038013607E7,6.680477815569506E7,4.507963341318245E8,5.961696035353453E8,2.061784701620436E8,4.627028375058873E7,1.484278458219431E8,9.366970829356364E8,1.5772465864753067E8,1.0212937987180866E8,5.979241009115542E8,3.146453208469481E8,
75,438.37894439697266,11.1289275,,,,,2,,,,,,,,3.351154123954949E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9129273902622047E8,0,0,0,0,0,0,
77,226.18020502726236,7.431361038888891,,,,,36,,,,,,,,2.519866442677219E7,9.812788506753972E7,8.063653133819704E7,6.555232385668889E7,1.099324879414627E8,9.099756905951665E7,9.894093417961018E7,1.1852504617997481E8,7.04619715074046E7,1.2303820801948847E8,1.4530571570877653E8,8.736463466273387E7,8.079600871693577E7,2.0696696130026448E8,1.6920475888621387E8,7.34226060452966E7,1.651641473347371E8,1.8289329312153894E8,3.3431483942147005E8,1.8562605981746936E8,2.536612097743174E8,3.90421991646757E8,1.590428708618219E8,3.2929538589131343E8,2.481678220248998E8,2.856044600679272E8,1.9106508631249467E8,8.10860934172253E7,1.8926675432719156E8,3.167223426149719E8,6.676464843716699E7,1.0410452452494457E8,2.1484910706869224E8,8.077657031410985E7,9.780101384975441E7,8.321486999090225E7,
78,526.4310548570421,11.11569788888889,,,,,36,,,,,,,,3.0917701795841504E7,4.331331121997195E7,4.4192876300004475E7,4.8636863687675096E7,3.62392818062531E7,5.709792337678862E7,6.198333727616387E7,3.9256362289103605E7,4.515657312257424E7,5.163083768285061E7,4.0553836529709205E7,3.7624816660410434E7,5.940999142882621E7,5.993313114968222E7,6.101598027133353E7,4.435846445329622E7,6.2073397421415806E7,5.460560427461295E7,5.81353261127648E7,5.865566917790287E7,4.908743926977833E7,4.840108937719817E7,1.0439587300904533E8,5.2314759772239655E7,4.076703755929861E7,5.394897567715936E7,6.403156221626825E7,6.219963520279381E7,5.2040711059073E7,6.452426306077158E7,4.551684473233997E7,4.423641669089797E7,4.932009691384989E7,4.621792216256171E7,5.0077442798873894E7,3.683065092009855E7,
79,482.4051965077718,11.125122041666666,,,,,24,,,,,,,,3.011855914897322E7,7.516019018574898E7,7.406994280873667E7,8.430382734895112E7,0,9.312393340263706E7,1.0242395571753298E8,0,8.414336720063746E7,9.009711839126606E7,7.15607921636615E7,0,1.0091255599811397E8,1.061934023241175E8,0,8.059952625315498E7,0,1.0096490411899033E8,9.7982887887468E7,1.0346250941768518E8,8.241786119109477E7,0,1.5198686748724285E8,0,0,0,0,0,9.185509434384361E7,1.0732198411874837E8,7.845826804951814E7,7.343450113795514E7,0,7.913222578578186E7,9.42320000188439E7,6.932376454022644E7,
80,228.19591679292566,8.28821488235294,,,,,34,,,,,,,,8.63548412254067E7,1.4803744756991434E8,1.122925449815825E8,1.0973823469242486E8,1.0905819003545877E8,7.490506427765319E7,1.1091876381887119E8,7.80973648205617E7,0,1.1399005083676657E8,6.461655469024598E7,7.333587874504857E7,9.644625246732007E7,1.5830720552722493E8,1.4212026540848547E8,8.958114648459378E7,1.0554380436233447E8,1.4491262112156984E8,2.887107238527718E8,1.3004666057769197E8,6.827520688546906E7,3.118080859494072E8,1.2444255684360945E8,1.471286894632003E8,1.396932617009102E8,9.864581341123593E7,1.2838456247819813E8,0,1.1922719685226327E8,1.8933361149164766E8,8.534074281413142E7,9.442909437898083E7,3.2828449978395164E7,1.2183589958943717E8,1.0296911892428003E8,1.1437854308089289E8,
82,432.259469350179,9.930161675,,,,,24,,,,,,,,6.392454938880518E7,8.552262467555794E7,8.548138941158928E7,1.1744620297546972E8,5.959200218868295E7,1626489.0280039562,2100947.5700991326,1742779.887772588,5.12000140160475E7,5437046.220620756,821416.1106772722,5.426614712597018E7,2.3885356524806717E8,0,0,8.879339355936207E7,0,1.476607904255702E8,0,1719039.637643424,6.154072150721417E7,0,0,1.5641503381572455E8,0,1.2176015689377557E8,0,3.790356456132695E8,9.765208721287328E7,1.471770587678047E8,0,0,1.1648891232987924E8,0,1009741.05231003,0,
83,512.415412902832,10.934058777777775,,,,,36,,,,,,,,2.4633806127167955E7,3.972323110593434E7,4.7575451672279224E7,3.878083088642098E7,3.944208521540244E7,4.3791126526413195E7,4.9927372873296306E7,3.8703822540359594E7,4.187633159930163E7,5.153967273779716E7,3.768465754161989E7,3.680734737097708E7,4.836020231803671E7,5.970119283860231E7,6.3554067290548354E7,4.39217407802534E7,6.636131919252843E7,5.403695577556211E7,6.3311289385988094E7,7.097644490632324E7,5.732796479109508E7,4.482006457195354E7,1.2698535727878526E8,7.80763118288793E7,4.543625626918578E7,5.968511527159643E7,7.108403762307829E7,6.5772225661708854E7,8.06485153573556E7,7.055803409970409E7,4.7852216133124895E7,4.1755219608224995E7,5.488075726974595E7,3.965864098095857E7,5.546603220698765E7,4.156519727242924E7,
85,618.3478357651654,10.481835647058825,,,,,17,,,,,,,,2.7643293350352563E7,0,0,0,0,2396977.9517146666,2966973.200953074,4488124.885265733,0,1.482097769188753E7,2762359.6402955432,0,0,0,4.6326183708632275E7,0,2.1190507538178933E8,0,1.4462135821772894E8,3.907559024063454E7,0,7.392814109711075E7,1.9237064213233322E7,0,0,0,0,0,0,0,7942836.535741792,6573063.980974641,0,1766255.7592766928,5883251.327022086,1.5970049005638767E7,
86,296.21995544433594,9.404655921875,,,,,32,,,,,,,,1.6599720735563442E7,3.145448951397063E7,1.810736748462719E7,1.7011449600823034E7,1.4043619387537522E7,5003262.187566589,0,1.3997315829731228E7,1.3258141470152207E7,2.0627609074391086E7,1.2568309826295268E7,1.177319734754817E7,1.1275779256471824E7,2.1315725762424413E7,1.9861627881690145E7,1.4527657473747041E7,1.0735979082317205E7,2.392880289921683E7,2.7365525031189363E7,1.7837222340601113E7,8883420.73986863,3.1232316895362567E7,0,2.1870598155018553E7,2.0724569787786763E7,1.2099058599252887E7,0,1.156482032111066E7,1.8861626802552983E7,2.8330002562356044E7,1.2518046949476194E7,2.2446606028531894E7,0,1.0870215748473752E7,3.2624376985253055E7,2.292548878254869E7,
87,468.3895683288574,10.944025166666666,,,,,36,,,,,,,,2.7649988020791456E7,6.493527320922166E7,7.131163370767404E7,7.067832527458484E7,6.393374688635905E7,6.846133597376207E7,8.570419799468975E7,6.2473978463481314E7,7.33437541037646E7,8.023375959500961E7,6.335318894750086E7,6.40937857602625E7,9.303638427697746E7,1.1097885417699389E8,1.145966391137184E8,7.862025747975962E7,1.0771016827318113E8,1.0819052225306006E8,1.0106901440735254E8,1.2424753557615975E8,8.698501785552719E7,8.303142511437236E7,1.71249086994102E8,1.3706003086188933E8,7.834098291439815E7,1.0551305105070809E8,1.1922786776319681E8,1.1165235215744524E8,1.2960413963833259E8,1.2644310042801958E8,8.249786951892906E7,6.6213062202170745E7,9.812888612912227E7,6.697257331421676E7,1.0364023254344447E8,6.716584630179866E7,
